risk_id,kredit_id,risk_skoru,risk_kateqoriyasi,ayliq_gelir_melumati,ish_tecrubesi_il,teminat_varmi,kredit_teminat_deyeri
2499,2499,575,Orta,2671.12,22,Xeyr,
2500,2500,847,Aşağı,874.32,26,Bəli,7702.97
2501,2501,360,Yüksək,2832.39,1,Xeyr,
2502,2502,468,Yüksək,2801.47,11,Xeyr,
2503,2503,700,Orta,1925.53,30,Bəli,76017.14
2504,2504,759,Aşağı,2711.62,9,Xeyr,
2505,2505,691,Orta,4049.99,4,Xeyr,
2506,2506,596,Orta,2111.19,29,Bəli,139561.58
2507,2507,625,Orta,3916.77,2,Bəli,8107.02
2508,2508,524,Orta,3040.19,18,Bəli,30808.46
2509,2509,519,Orta,3863.41,12,Bəli,15977.26
2510,2510,746,Aşağı,4819.18,2,Xeyr,
2511,2511,693,Orta,930.89,13,Bəli,163439.0
2512,2512,834,Aşağı,2338.74,21,Bəli,133475.3
2513,2513,425,Yüksək,2620.14,18,Bəli,64148.14
2514,2514,422,Yüksək,759.73,17,Xeyr,
2515,2515,767,Aşağı,2948.33,14,Bəli,4801.6
2516,2516,613,Orta,1903.23,22,Xeyr,
2517,2517,718,Aşağı,1539.75,28,Xeyr,
2518,2518,335,Yüksək,2801.18,21,Xeyr,
2519,2519,326,Yüksək,524.39,19,Xeyr,
2520,2520,551,Orta,3673.01,6,Bəli,19403.11
2521,2521,410,Yüksək,1186.88,19,Xeyr,
2522,2522,765,Aşağı,2196.99,6,Bəli,9799.99
2523,2523,632,Orta,1597.02,7,Bəli,30792.51
2524,2524,586,Orta,3292.19,24,Xeyr,
2525,2525,708,Aşağı,4145.73,2,Bəli,272799.93
2526,2526,422,Yüksək,2476.6,6,Xeyr,
2527,2527,401,Yüksək,2977.08,15,Xeyr,
2528,2528,810,Aşağı,1325.67,2,Bəli,58198.44
2529,2529,695,Orta,2693.67,21,Xeyr,
2530,2530,762,Aşağı,1415.36,29,Bəli,58358.98
2531,2531,602,Orta,3786.23,18,Xeyr,
2532,2532,603,Orta,2776.81,20,Xeyr,
2533,2533,585,Orta,4590.87,15,Xeyr,
2534,2534,322,Yüksək,1828.87,13,Xeyr,
2535,2535,483,Yüksək,516.87,17,Bəli,713.03
2536,2536,770,Aşağı,2162.61,18,Xeyr,
2537,2537,731,Aşağı,3704.07,5,Xeyr,
2538,2538,619,Orta,4027.19,15,Bəli,41692.43
2539,2539,495,Yüksək,1437.44,27,Xeyr,
2540,2540,697,Orta,4830.5,11,Bəli,5441.33
2541,2541,682,Orta,3074.25,20,Xeyr,
2542,2542,691,Orta,2402.83,27,Xeyr,
2543,2543,635,Orta,3110.73,18,Xeyr,
2544,2544,564,Orta,4970.92,20,Bəli,3839.64
2545,2545,337,Yüksək,986.56,15,Xeyr,
2546,2546,691,Orta,1048.17,13,Bəli,13284.37
2547,2547,781,Aşağı,3281.74,15,Bəli,7979.47
2548,2548,439,Yüksək,1725.89,1,Xeyr,
2549,2549,472,Yüksək,1713.96,26,Bəli,6343.14
2550,2550,646,Orta,1143.87,14,Bəli,117573.67
2551,2551,778,Aşağı,4625.66,6,Xeyr,
2552,2552,839,Aşağı,4869.49,28,Bəli,203485.72
2553,2553,536,Orta,4531.32,10,Xeyr,
2554,2554,516,Orta,1870.92,17,Bəli,229243.91
2555,2555,532,Orta,1845.81,12,Xeyr,
2556,2556,763,Aşağı,1515.45,0,Bəli,13022.52
2557,2557,450,Yüksək,4777.08,22,Xeyr,
2558,2558,380,Yüksək,766.79,21,Xeyr,
2559,2559,548,Orta,1941.03,24,Xeyr,
2560,2560,635,Orta,4384.28,30,Bəli,15988.62
2561,2561,602,Orta,4823.69,3,Xeyr,
2562,2562,778,Aşağı,1582.26,6,Xeyr,
2563,2563,302,Yüksək,4375.84,10,Bəli,18966.25
2564,2564,389,Yüksək,2953.81,30,Xeyr,
2565,2565,337,Yüksək,4355.54,2,Bəli,45721.26
2566,2566,372,Yüksək,1603.02,23,Bəli,59186.66
2567,2567,617,Orta,3701.1,22,Bəli,22334.73
2568,2568,349,Yüksək,1155.23,23,Bəli,27720.32
2569,2569,782,Aşağı,1256.47,1,Bəli,177358.58
2570,2570,834,Aşağı,1209.94,16,Xeyr,
2571,2571,748,Aşağı,638.85,12,Xeyr,
2572,2572,303,Yüksək,4761.36,29,Xeyr,
2573,2573,695,Orta,3389.42,6,Xeyr,
2574,2574,483,Yüksək,4142.14,25,Xeyr,
2575,2575,403,Yüksək,2047.59,10,Bəli,17826.82
2576,2576,304,Yüksək,837.41,9,Xeyr,
2577,2577,786,Aşağı,850.44,7,Bəli,58871.18
2578,2578,392,Yüksək,3614.85,27,Bəli,35370.95
2579,2579,318,Yüksək,2832.34,1,Bəli,49156.26
2580,2580,712,Aşağı,2982.61,18,Xeyr,
2581,2581,583,Orta,1363.16,3,Bəli,14262.86
2582,2582,406,Yüksək,728.26,3,Bəli,3586.72
2583,2583,474,Yüksək,1416.12,16,Bəli,69315.02
2584,2584,371,Yüksək,3305.56,28,Bəli,90373.95
2585,2585,339,Yüksək,1322.43,21,Bəli,100909.5
2586,2586,356,Yüksək,1489.36,30,Xeyr,
2587,2587,497,Yüksək,2742.79,25,Bəli,7387.63
2588,2588,561,Orta,4773.89,21,Bəli,33892.38
2589,2589,842,Aşağı,3162.6,13,Bəli,3699.95
2590,2590,831,Aşağı,4352.81,24,Xeyr,
2591,2591,305,Yüksək,4099.53,20,Bəli,37601.28
2592,2592,372,Yüksək,3397.15,24,Bəli,45032.22
2593,2593,540,Orta,1265.99,22,Xeyr,
2594,2594,360,Yüksək,2314.88,24,Xeyr,
2595,2595,590,Orta,3132.63,8,Xeyr,
2596,2596,585,Orta,1601.38,17,Bəli,234913.31
2597,2597,338,Yüksək,1013.62,13,Xeyr,
2598,2598,717,Aşağı,3679.27,10,Bəli,21111.61
2599,2599,712,Aşağı,3593.38,11,Xeyr,
2600,2600,653,Orta,2005.46,2,Xeyr,
2601,2601,602,Orta,2363.54,2,Xeyr,
2602,2602,525,Orta,4592.55,20,Bəli,1195.62
2603,2603,842,Aşağı,631.55,27,Xeyr,
2604,2604,569,Orta,2975.42,9,Bəli,234766.76
2605,2605,426,Yüksək,2548.2,12,Bəli,19103.33
2606,2606,455,Yüksək,3533.46,11,Bəli,62870.34
2607,2607,775,Aşağı,3608.42,2,Bəli,38752.31
2608,2608,489,Yüksək,1360.94,2,Bəli,269666.14
2609,2609,482,Yüksək,3280.91,11,Bəli,36599.39
2610,2610,605,Orta,4968.57,1,Xeyr,
2611,2611,591,Orta,4896.12,26,Bəli,205277.31
2612,2612,427,Yüksək,3525.81,4,Xeyr,
2613,2613,790,Aşağı,4111.52,0,Bəli,21598.63
2614,2614,529,Orta,3161.18,13,Xeyr,
2615,2615,502,Orta,3161.99,8,Bəli,13317.46
2616,2616,660,Orta,3056.78,16,Xeyr,
2617,2617,550,Orta,1698.36,30,Bəli,43425.27
2618,2618,780,Aşağı,2930.94,9,Bəli,5954.94
2619,2619,535,Orta,4530.04,7,Bəli,260791.69
2620,2620,476,Yüksək,3365.81,14,Xeyr,
2621,2621,703,Aşağı,4480.37,26,Xeyr,
2622,2622,322,Yüksək,2728.91,9,Xeyr,
2623,2623,500,Yüksək,3953.18,3,Bəli,22709.98
2624,2624,780,Aşağı,4150.38,0,Bəli,261994.19
2625,2625,537,Orta,1546.77,9,Bəli,28048.85
2626,2626,801,Aşağı,921.51,19,Bəli,147217.76
2627,2627,797,Aşağı,3507.94,8,Xeyr,
2628,2628,753,Aşağı,669.76,25,Xeyr,
2629,2629,715,Aşağı,2662.97,29,Bəli,294458.58
2630,2630,628,Orta,3873.67,27,Xeyr,
2631,2631,353,Yüksək,2042.85,15,Bəli,3810.1
2632,2632,553,Orta,4924.73,11,Xeyr,
2633,2633,486,Yüksək,1124.44,0,Bəli,24096.94
2634,2634,347,Yüksək,2519.4,7,Xeyr,
2635,2635,370,Yüksək,2960.11,6,Bəli,3551.93
2636,2636,804,Aşağı,4327.43,15,Bəli,45920.91
2637,2637,537,Orta,2792.58,17,Xeyr,
2638,2638,844,Aşağı,1546.25,13,Bəli,324927.24
2639,2639,831,Aşağı,4113.4,30,Bəli,45568.05
2640,2640,598,Orta,1397.62,10,Bəli,81147.43
2641,2641,361,Yüksək,2306.04,29,Xeyr,
2642,2642,669,Orta,3792.43,30,Bəli,40558.75
2643,2643,593,Orta,2588.79,2,Bəli,13900.74
2644,2644,511,Orta,1904.27,14,Bəli,30329.84
2645,2645,345,Yüksək,4278.45,14,Xeyr,
2646,2646,399,Yüksək,2705.59,27,Bəli,34441.98
2647,2647,561,Orta,1443.4,4,Bəli,12370.72
2648,2648,350,Yüksək,3857.01,7,Xeyr,
2649,2649,415,Yüksək,2601.03,30,Xeyr,
2650,2650,550,Orta,4046.71,17,Xeyr,
2651,2651,341,Yüksək,1723.99,20,Bəli,34748.49
2652,2652,460,Yüksək,2871.75,21,Bəli,19904.63
2653,2653,565,Orta,2055.05,26,Xeyr,
2654,2654,401,Yüksək,484.99,20,Bəli,21870.15
2655,2655,484,Yüksək,4082.27,20,Bəli,26274.28
2656,2656,814,Aşağı,2568.76,20,Bəli,8945.18
2657,2657,473,Yüksək,4389.33,22,Xeyr,
2658,2658,554,Orta,2875.38,7,Bəli,20982.65
2659,2659,682,Orta,4563.45,4,Bəli,79383.76
2660,2660,420,Yüksək,4254.21,11,Xeyr,
2661,2661,395,Yüksək,4062.04,26,Xeyr,
2662,2662,549,Orta,1764.24,30,Bəli,22272.03
2663,2663,842,Aşağı,3197.86,18,Bəli,78641.98
2664,2664,528,Orta,4893.86,9,Xeyr,
2665,2665,396,Yüksək,4367.44,16,Bəli,2599.29
2666,2666,798,Aşağı,1158.27,3,Xeyr,
2667,2667,716,Aşağı,1395.16,5,Bəli,41084.54
2668,2668,309,Yüksək,3392.55,9,Xeyr,
2669,2669,347,Yüksək,1912.13,29,Xeyr,
2670,2670,547,Orta,3852.32,2,Xeyr,
2671,2671,749,Aşağı,1153.98,8,Bəli,389696.84
2672,2672,491,Yüksək,1137.01,22,Xeyr,
2673,2673,495,Yüksək,1487.98,15,Bəli,22599.29
2674,2674,370,Yüksək,621.57,26,Bəli,115606.55
2675,2675,511,Orta,1747.45,23,Bəli,313665.02
2676,2676,760,Aşağı,3605.75,29,Bəli,25307.71
2677,2677,335,Yüksək,1162.83,11,Xeyr,
2678,2678,633,Orta,1163.82,5,Bəli,13411.38
2679,2679,583,Orta,2514.93,21,Bəli,10749.53
2680,2680,519,Orta,1500.85,5,Xeyr,
2681,2681,544,Orta,1414.75,29,Bəli,39787.9
2682,2682,571,Orta,4373.23,5,Bəli,11085.52
2683,2683,383,Yüksək,4416.91,5,Xeyr,
2684,2684,794,Aşağı,2608.62,30,Xeyr,
2685,2685,617,Orta,3576.21,6,Xeyr,
2686,2686,750,Aşağı,2646.21,22,Xeyr,
2687,2687,741,Aşağı,4020.04,0,Xeyr,
2688,2688,617,Orta,940.25,27,Bəli,98878.64
2689,2689,579,Orta,3609.09,11,Xeyr,
2690,2690,597,Orta,3639.27,11,Bəli,16380.1
2691,2691,372,Yüksək,1398.22,7,Xeyr,
2692,2692,351,Yüksək,614.68,11,Bəli,32571.12
2693,2693,346,Yüksək,4829.41,9,Bəli,254301.26
2694,2694,463,Yüksək,4951.86,2,Xeyr,
2695,2695,716,Aşağı,4896.59,8,Xeyr,
2696,2696,325,Yüksək,3640.95,19,Xeyr,
2697,2697,380,Yüksək,622.24,16,Bəli,70935.39
2698,2698,636,Orta,1144.32,12,Bəli,83513.09
2699,2699,624,Orta,4478.01,26,Bəli,41139.87
2700,2700,637,Orta,996.81,30,Xeyr,
2701,2701,605,Orta,3922.89,21,Bəli,25688.75
2702,2702,763,Aşağı,1596.78,8,Bəli,13492.29
2703,2703,435,Yüksək,550.09,30,Xeyr,
2704,2704,796,Aşağı,4933.25,14,Xeyr,
2705,2705,735,Aşağı,4617.42,18,Bəli,34858.88
2706,2706,492,Yüksək,2712.49,26,Bəli,74285.59
2707,2707,499,Yüksək,1118.63,29,Bəli,53556.39
2708,2708,318,Yüksək,4920.8,4,Bəli,33524.2
2709,2709,653,Orta,3419.76,7,Bəli,6992.4
2710,2710,350,Yüksək,1674.33,25,Xeyr,
2711,2711,670,Orta,2927.79,5,Bəli,24269.03
2712,2712,693,Orta,2240.2,11,Bəli,59127.35
2713,2713,510,Orta,1141.9,19,Bəli,27733.96
2714,2714,398,Yüksək,1613.24,10,Bəli,30383.73
2715,2715,424,Yüksək,663.03,21,Bəli,95600.32
2716,2716,452,Yüksək,1151.84,14,Xeyr,
2717,2717,420,Yüksək,3309.65,11,Xeyr,
2718,2718,392,Yüksək,3199.04,15,Bəli,217081.79
2719,2719,316,Yüksək,2165.68,2,Xeyr,
2720,2720,585,Orta,2876.34,3,Xeyr,
2721,2721,717,Aşağı,3030.32,17,Bəli,210581.57
2722,2722,552,Orta,1734.13,7,Xeyr,
2723,2723,374,Yüksək,1819.09,3,Xeyr,
2724,2724,572,Orta,2649.96,4,Bəli,57590.69
2725,2725,792,Aşağı,1839.1,27,Bəli,52951.05
2726,2726,806,Aşağı,3121.35,15,Xeyr,
2727,2727,788,Aşağı,4983.54,26,Xeyr,
2728,2728,695,Orta,4607.99,6,Bəli,59199.52
2729,2729,691,Orta,3902.73,20,Bəli,215912.26
2730,2730,393,Yüksək,2611.41,12,Xeyr,
2731,2731,766,Aşağı,3972.78,15,Xeyr,
2732,2732,428,Yüksək,3501.63,15,Bəli,18054.27
2733,2733,734,Aşağı,3150.94,19,Bəli,52522.05
2734,2734,487,Yüksək,1271.16,12,Xeyr,
2735,2735,708,Aşağı,1609.75,12,Bəli,33652.56
2736,2736,420,Yüksək,2466.1,6,Bəli,12686.02
2737,2737,730,Aşağı,959.08,2,Xeyr,
2738,2738,352,Yüksək,4934.92,6,Bəli,73483.92
2739,2739,444,Yüksək,4306.03,23,Xeyr,
2740,2740,618,Orta,4367.07,18,Xeyr,
2741,2741,448,Yüksək,2848.75,17,Bəli,25970.14
2742,2742,528,Orta,4763.14,28,Xeyr,
2743,2743,433,Yüksək,3518.72,18,Bəli,63430.56
2744,2744,489,Yüksək,3126.09,0,Xeyr,
2745,2745,398,Yüksək,2146.06,13,Bəli,67507.17
2746,2746,453,Yüksək,1884.97,23,Bəli,31480.25
2747,2747,358,Yüksək,3254.84,12,Bəli,32037.19
2748,2748,390,Yüksək,4360.62,30,Bəli,11404.22
2749,2749,522,Orta,483.63,5,Bəli,12548.0
2750,2750,369,Yüksək,437.02,23,Xeyr,
2751,2751,648,Orta,2888.76,29,Xeyr,
2752,2752,807,Aşağı,4923.24,15,Bəli,44377.39
2753,2753,620,Orta,1465.04,30,Bəli,157010.14
2754,2754,319,Yüksək,4648.75,13,Xeyr,
2755,2755,692,Orta,564.88,16,Bəli,20149.71
2756,2756,850,Aşağı,4540.79,5,Bəli,136730.23
2757,2757,618,Orta,4480.87,11,Bəli,19296.25
2758,2758,724,Aşağı,4739.75,29,Xeyr,
2759,2759,468,Yüksək,835.99,14,Bəli,28329.65
2760,2760,635,Orta,2337.99,30,Bəli,17409.2
2761,2761,646,Orta,4968.55,11,Bəli,147557.05
2762,2762,708,Aşağı,4521.25,28,Xeyr,
2763,2763,635,Orta,2629.96,23,Xeyr,
2764,2764,682,Orta,442.89,4,Xeyr,
2765,2765,833,Aşağı,2799.38,6,Xeyr,
2766,2766,464,Yüksək,577.95,15,Bəli,22337.95
2767,2767,344,Yüksək,3165.53,18,Bəli,23031.7
2768,2768,506,Orta,3683.54,11,Bəli,35240.32
2769,2769,382,Yüksək,2672.32,14,Xeyr,
2770,2770,490,Yüksək,2529.07,27,Xeyr,
2771,2771,335,Yüksək,4819.83,6,Xeyr,
2772,2772,792,Aşağı,2287.28,26,Xeyr,
2773,2773,542,Orta,3331.12,19,Bəli,219164.66
2774,2774,617,Orta,4922.98,28,Bəli,135067.87
2775,2775,310,Yüksək,1225.46,28,Xeyr,
2776,2776,336,Yüksək,2132.0,14,Xeyr,
2777,2777,500,Yüksək,3960.33,8,Bəli,111850.0
2778,2778,565,Orta,3514.73,0,Xeyr,
2779,2779,671,Orta,2935.43,18,Xeyr,
2780,2780,728,Aşağı,1811.0,9,Bəli,84505.49
2781,2781,686,Orta,1563.55,18,Xeyr,
2782,2782,320,Yüksək,610.04,29,Xeyr,
2783,2783,344,Yüksək,4898.86,11,Xeyr,
2784,2784,771,Aşağı,3109.09,21,Xeyr,
2785,2785,816,Aşağı,442.48,8,Xeyr,
2786,2786,627,Orta,1412.66,3,Bəli,37100.29
2787,2787,377,Yüksək,3058.44,23,Xeyr,
2788,2788,737,Aşağı,2496.48,12,Xeyr,
2789,2789,689,Orta,3132.43,30,Bəli,25039.19
2790,2790,338,Yüksək,1184.01,10,Xeyr,
2791,2791,625,Orta,3822.48,27,Bəli,107164.25
2792,2792,570,Orta,2000.91,6,Bəli,23797.8
2793,2793,586,Orta,3735.61,19,Bəli,3156.73
2794,2794,834,Aşağı,2880.6,19,Bəli,66509.38
2795,2795,664,Orta,2512.23,6,Bəli,5758.13
2796,2796,805,Aşağı,3828.63,4,Bəli,828.99
2797,2797,405,Yüksək,3147.51,14,Xeyr,
2798,2798,547,Orta,4593.84,3,Xeyr,
2799,2799,677,Orta,1675.04,11,Xeyr,
2800,2800,561,Orta,1151.72,14,Xeyr,
2801,2801,675,Orta,2765.57,10,Xeyr,
2802,2802,421,Yüksək,3317.55,16,Bəli,39143.83
2803,2803,803,Aşağı,1265.44,0,Bəli,87803.3
2804,2804,772,Aşağı,4057.21,21,Bəli,247516.65
2805,2805,595,Orta,655.57,9,Xeyr,
2806,2806,777,Aşağı,440.16,29,Bəli,40495.33
2807,2807,732,Aşağı,2155.9,28,Bəli,58824.79
2808,2808,817,Aşağı,2597.18,22,Xeyr,
2809,2809,416,Yüksək,1068.83,21,Xeyr,
2810,2810,304,Yüksək,4848.56,10,Xeyr,
2811,2811,819,Aşağı,2206.98,27,Xeyr,
2812,2812,628,Orta,769.03,3,Xeyr,
2813,2813,688,Orta,2634.14,21,Xeyr,
2814,2814,580,Orta,1257.3,26,Bəli,62279.1
2815,2815,741,Aşağı,1950.58,6,Bəli,31606.9
2816,2816,539,Orta,1247.83,25,Xeyr,
2817,2817,600,Orta,4260.73,17,Xeyr,
2818,2818,832,Aşağı,1164.0,29,Bəli,39637.78
2819,2819,730,Aşağı,4493.39,12,Bəli,50985.39
2820,2820,369,Yüksək,4180.2,14,Bəli,405565.85
2821,2821,599,Orta,3049.21,20,Xeyr,
2822,2822,631,Orta,2929.73,1,Xeyr,
2823,2823,687,Orta,2022.3,3,Bəli,72390.64
2824,2824,482,Yüksək,3430.62,20,Bəli,48238.77
2825,2825,649,Orta,4050.16,30,Xeyr,
2826,2826,777,Aşağı,1551.58,0,Bəli,9513.67
2827,2827,309,Yüksək,4545.73,30,Xeyr,
2828,2828,690,Orta,713.93,5,Xeyr,
2829,2829,413,Yüksək,1432.32,8,Bəli,24950.17
2830,2830,631,Orta,2414.21,19,Bəli,70022.79
2831,2831,430,Yüksək,922.26,9,Bəli,33402.02
2832,2832,489,Yüksək,1099.68,7,Bəli,20534.69
2833,2833,356,Yüksək,1529.63,24,Xeyr,
2834,2834,552,Orta,1330.62,17,Bəli,33873.21
2835,2835,476,Yüksək,3655.42,22,Xeyr,
2836,2836,380,Yüksək,4773.26,30,Bəli,157127.85
2837,2837,340,Yüksək,1151.15,19,Bəli,3440.74
2838,2838,835,Aşağı,1047.4,28,Bəli,5268.49
2839,2839,482,Yüksək,3041.8,11,Bəli,11679.94
2840,2840,793,Aşağı,1501.76,15,Xeyr,
2841,2841,850,Aşağı,1078.56,11,Bəli,66155.25
2842,2842,669,Orta,2857.89,27,Xeyr,
2843,2843,671,Orta,3812.5,24,Xeyr,
2844,2844,680,Orta,3087.0,1,Xeyr,
2845,2845,795,Aşağı,3963.42,22,Bəli,90456.91
2846,2846,646,Orta,4035.2,11,Xeyr,
2847,2847,499,Yüksək,3349.07,21,Bəli,256211.58
2848,2848,444,Yüksək,2346.12,14,Xeyr,
2849,2849,346,Yüksək,1253.77,14,Bəli,38867.2
2850,2850,777,Aşağı,4078.79,10,Bəli,250999.01
2851,2851,554,Orta,3289.16,18,Bəli,34918.14
2852,2852,617,Orta,4586.2,11,Bəli,10844.94
2853,2853,731,Aşağı,3057.96,9,Bəli,5836.6
2854,2854,845,Aşağı,2344.34,16,Xeyr,
2855,2855,681,Orta,1830.81,30,Xeyr,
2856,2856,494,Yüksək,2398.44,7,Xeyr,
2857,2857,476,Yüksək,800.43,18,Bəli,21575.72
2858,2858,334,Yüksək,484.18,28,Bəli,57042.19
2859,2859,729,Aşağı,3858.11,20,Xeyr,
2860,2860,336,Yüksək,3954.96,10,Xeyr,
2861,2861,598,Orta,2227.59,22,Xeyr,
2862,2862,319,Yüksək,3570.85,13,Xeyr,
2863,2863,528,Orta,4829.19,27,Xeyr,
2864,2864,826,Aşağı,4340.34,4,Bəli,276573.13
2865,2865,440,Yüksək,833.71,5,Xeyr,
2866,2866,564,Orta,2204.86,27,Xeyr,
2867,2867,700,Orta,2818.71,23,Xeyr,
2868,2868,371,Yüksək,4267.18,5,Xeyr,
2869,2869,380,Yüksək,4219.77,15,Bəli,168654.24
2870,2870,780,Aşağı,1151.96,30,Xeyr,
2871,2871,558,Orta,2141.81,25,Bəli,60960.73
2872,2872,333,Yüksək,1706.45,30,Bəli,23774.3
2873,2873,789,Aşağı,1367.91,28,Xeyr,
2874,2874,659,Orta,3996.41,28,Bəli,48998.38
2875,2875,700,Orta,3296.34,11,Bəli,205941.04
2876,2876,348,Yüksək,3730.34,9,Bəli,31777.53
2877,2877,332,Yüksək,2139.04,30,Xeyr,
2878,2878,461,Yüksək,2285.3,22,Xeyr,
2879,2879,684,Orta,4525.88,19,Bəli,98525.23
2880,2880,738,Aşağı,453.44,17,Xeyr,
2881,2881,432,Yüksək,2425.25,24,Xeyr,
2882,2882,643,Orta,3896.85,22,Xeyr,
2883,2883,416,Yüksək,1510.99,23,Bəli,38491.5
2884,2884,682,Orta,3138.13,24,Xeyr,
2885,2885,484,Yüksək,1455.49,4,Xeyr,
2886,2886,567,Orta,2944.8,16,Xeyr,
2887,2887,522,Orta,474.38,23,Bəli,27261.9
2888,2888,750,Aşağı,4345.4,0,Xeyr,
2889,2889,526,Orta,859.29,1,Bəli,56157.29
2890,2890,780,Aşağı,2249.92,21,Bəli,246444.57
2891,2891,365,Yüksək,1511.34,23,Xeyr,
2892,2892,522,Orta,3660.78,25,Bəli,83441.26
2893,2893,597,Orta,4652.36,11,Xeyr,
2894,2894,479,Yüksək,4397.21,13,Xeyr,
2895,2895,306,Yüksək,3748.17,22,Bəli,47794.61
2896,2896,724,Aşağı,1774.66,2,Xeyr,
2897,2897,642,Orta,613.6,24,Xeyr,
2898,2898,410,Yüksək,652.96,11,Xeyr,
2899,2899,662,Orta,2422.89,19,Bəli,94167.49
2900,2900,491,Yüksək,3496.61,11,Xeyr,
2901,2901,445,Yüksək,3883.85,12,Bəli,3385.66
2902,2902,397,Yüksək,1742.7,10,Xeyr,
2903,2903,403,Yüksək,2105.47,29,Bəli,27758.93
2904,2904,830,Aşağı,3349.21,26,Bəli,93610.74
2905,2905,763,Aşağı,1702.48,25,Xeyr,
2906,2906,385,Yüksək,1390.77,10,Xeyr,
2907,2907,801,Aşağı,2167.74,16,Xeyr,
2908,2908,720,Aşağı,992.38,20,Bəli,7204.39
2909,2909,804,Aşağı,562.9,20,Xeyr,
2910,2910,330,Yüksək,2276.89,25,Xeyr,
2911,2911,624,Orta,1546.98,3,Xeyr,
2912,2912,505,Orta,2960.95,5,Xeyr,
2913,2913,775,Aşağı,3683.69,11,Bəli,12820.28
2914,2914,636,Orta,1200.98,22,Bəli,120813.01
2915,2915,829,Aşağı,4014.83,16,Bəli,24468.57
2916,2916,435,Yüksək,981.26,25,Xeyr,
2917,2917,470,Yüksək,2275.11,10,Bəli,8692.9
2918,2918,307,Yüksək,3809.15,30,Xeyr,
2919,2919,629,Orta,2509.88,16,Xeyr,
2920,2920,611,Orta,4140.43,4,Xeyr,
2921,2921,733,Aşağı,742.02,23,Xeyr,
2922,2922,547,Orta,2199.35,24,Bəli,70129.63
2923,2923,488,Yüksək,1093.95,29,Xeyr,
2924,2924,401,Yüksək,4862.39,0,Xeyr,
2925,2925,581,Orta,2049.53,9,Bəli,1644.9
2926,2926,343,Yüksək,2112.44,11,Xeyr,
2927,2927,624,Orta,3572.32,17,Bəli,71845.44
2928,2928,486,Yüksək,2532.73,18,Xeyr,
2929,2929,476,Yüksək,1404.64,27,Xeyr,
2930,2930,497,Yüksək,680.46,7,Bəli,71998.6
2931,2931,409,Yüksək,4413.62,23,Bəli,8281.59
2932,2932,319,Yüksək,3338.55,26,Xeyr,
2933,2933,424,Yüksək,1701.7,22,Bəli,34167.11
2934,2934,488,Yüksək,851.31,29,Xeyr,
2935,2935,509,Orta,4995.11,3,Bəli,9666.48
2936,2936,305,Yüksək,2106.97,4,Bəli,71240.68
2937,2937,655,Orta,2273.83,12,Bəli,38955.4
2938,2938,752,Aşağı,3769.43,9,Bəli,8045.31
2939,2939,838,Aşağı,720.71,22,Bəli,54799.58
2940,2940,386,Yüksək,3631.69,23,Xeyr,
2941,2941,422,Yüksək,3748.19,20,Bəli,6831.31
2942,2942,499,Yüksək,463.21,29,Xeyr,
2943,2943,491,Yüksək,3105.93,27,Bəli,274029.67
2944,2944,744,Aşağı,2573.36,9,Xeyr,
2945,2945,846,Aşağı,2227.34,11,Bəli,48420.08
2946,2946,603,Orta,3364.13,12,Xeyr,
2947,2947,413,Yüksək,4690.82,24,Bəli,39258.5
2948,2948,626,Orta,2032.37,12,Xeyr,
2949,2949,749,Aşağı,492.61,14,Bəli,1086.04
2950,2950,831,Aşağı,2646.68,3,Bəli,1864.03
2951,2951,424,Yüksək,2995.72,29,Bəli,351649.06
2952,2952,431,Yüksək,2138.51,16,Xeyr,
2953,2953,832,Aşağı,2968.64,22,Xeyr,
2954,2954,472,Yüksək,3275.99,25,Xeyr,
2955,2955,419,Yüksək,1197.01,8,Xeyr,
2956,2956,573,Orta,2239.89,2,Bəli,28901.26
2957,2957,599,Orta,2696.97,2,Bəli,7224.48
2958,2958,502,Orta,4442.04,19,Bəli,7999.56
2959,2959,676,Orta,3759.05,23,Xeyr,
2960,2960,751,Aşağı,1797.94,27,Bəli,26298.53
2961,2961,437,Yüksək,2452.82,22,Xeyr,
2962,2962,826,Aşağı,941.99,28,Bəli,221076.2
2963,2963,490,Yüksək,994.31,1,Bəli,15127.45
2964,2964,487,Yüksək,4514.69,10,Xeyr,
2965,2965,409,Yüksək,2944.99,22,Xeyr,
2966,2966,561,Orta,3607.79,14,Xeyr,
2967,2967,403,Yüksək,4036.98,24,Xeyr,
2968,2968,626,Orta,3348.05,1,Bəli,41516.2
2969,2969,604,Orta,4509.45,18,Xeyr,
2970,2970,850,Aşağı,2915.85,27,Xeyr,
2971,2971,689,Orta,4759.96,15,Bəli,68388.57
2972,2972,449,Yüksək,2762.5,3,Xeyr,
2973,2973,813,Aşağı,2920.14,19,Bəli,35113.77
2974,2974,822,Aşağı,4563.38,1,Bəli,33534.53
2975,2975,341,Yüksək,3828.75,29,Bəli,27322.8
2976,2976,314,Yüksək,1173.56,7,Xeyr,
2977,2977,330,Yüksək,3398.33,1,Xeyr,
2978,2978,603,Orta,442.18,2,Bəli,146939.65
2979,2979,822,Aşağı,492.08,4,Xeyr,
2980,2980,397,Yüksək,440.94,1,Xeyr,
2981,2981,533,Orta,2968.06,10,Xeyr,
2982,2982,419,Yüksək,1158.55,30,Xeyr,
2983,2983,400,Yüksək,4133.28,14,Xeyr,
