kredit_id,musteri_id,kredit_novu,kredit_meblegi,valyuta,verilme_tarixi,bitme_tarixi,faiz_derecesi,muddet_ay
1104,298,Mikro Biznes,43702.74,EUR,2024-10-17,2031-09-11,15.27,84
1105,1883,Mikro Biznes,7713.47,AZN,2022-12-10,2030-09-29,15.43,95
1106,1875,İstehlak,6273.71,AZN,2022-12-16,2025-06-03,19.95,30
1107,630,Mikro Biznes,1898.49,USD,2023-03-28,2026-12-07,14.6,45
1108,914,Avto,66889.94,USD,2025-09-18,2028-07-04,13.19,34
1109,247,Mikro Biznes,45715.43,AZN,2024-07-28,2026-11-15,14.54,28
1110,1952,İstehlak,14961.61,AZN,2024-03-10,2026-09-26,15.55,31
1111,1246,İpoteka,20872.32,USD,2025-09-29,2053-04-05,9.04,335
1112,431,Avto,76111.8,EUR,2025-03-11,2028-10-21,14.21,44
1113,201,Avto,4737.75,EUR,2024-06-17,2029-12-18,13.31,67
1114,2161,İstehlak,3354.14,USD,2025-09-12,2027-04-05,19.36,19
1115,601,İpoteka,134075.03,AZN,2025-08-30,2049-08-24,9.31,292
1116,801,İpoteka,57157.06,USD,2024-10-14,2040-11-19,8.69,196
1117,1829,İstehlak,12306.81,USD,2024-07-25,2026-06-15,20.2,23
1118,1781,İpoteka,253549.16,AZN,2023-11-05,2042-12-25,7.06,233
1119,1641,Mikro Biznes,4713.3,AZN,2025-01-06,2032-04-29,14.9,89
1120,1115,Avto,75204.02,AZN,2025-01-28,2031-08-25,12.97,80
1121,2013,Mikro Biznes,2474.68,USD,2024-06-01,2027-10-14,16.67,41
1122,1715,İpoteka,280281.16,EUR,2023-08-09,2036-06-01,8.08,156
1123,1419,İpoteka,134635.92,EUR,2024-05-25,2033-06-07,9.97,110
1124,959,İpoteka,194563.91,EUR,2025-01-25,2031-03-25,7.14,75
1125,831,Avto,79290.2,USD,2024-07-08,2030-10-05,15.39,76
1126,1397,İpoteka,98162.99,EUR,2023-07-25,2046-10-22,8.94,283
1127,1384,Avto,76367.37,AZN,2023-05-09,2027-07-17,11.88,51
1128,3,İpoteka,35897.38,AZN,2025-07-15,2034-08-27,7.77,111
1129,1137,Avto,73908.25,AZN,2024-11-08,2026-11-28,14.14,25
1130,1455,Mikro Biznes,35794.93,AZN,2025-08-07,2028-08-21,12.85,37
1131,1157,İstehlak,1075.4,EUR,2023-04-11,2026-02-24,19.68,35
1132,284,İstehlak,23950.67,EUR,2023-10-27,2026-12-10,15.84,38
1133,2363,Mikro Biznes,48118.89,EUR,2023-08-15,2026-12-27,16.46,41
1134,183,Avto,56184.33,EUR,2024-02-15,2026-07-04,16.05,29
1135,1180,İstehlak,13125.1,USD,2024-07-22,2026-02-12,20.89,19
1136,75,Avto,54853.71,AZN,2023-08-29,2026-05-15,16.07,33
1137,1439,Mikro Biznes,4992.51,EUR,2025-01-12,2029-06-20,17.83,54
1138,1800,İpoteka,268038.73,AZN,2022-12-11,2030-10-30,9.94,96
1139,241,İpoteka,53949.26,EUR,2024-03-28,2036-02-24,9.27,145
1140,416,İpoteka,239260.06,USD,2024-07-28,2045-06-08,8.28,254
1141,1299,İpoteka,164050.54,USD,2024-10-18,2035-05-24,8.7,129
1142,522,İstehlak,22768.53,USD,2023-10-02,2025-03-25,19.21,18
1143,153,İpoteka,215491.65,AZN,2024-05-24,2038-04-11,9.29,169
1144,1436,İpoteka,86782.86,USD,2024-03-24,2035-01-26,7.94,132
1145,1208,Mikro Biznes,8242.58,EUR,2024-08-24,2027-05-11,15.17,33
1146,15,Mikro Biznes,26082.2,EUR,2023-06-13,2030-07-06,13.34,86
1147,916,Avto,35451.91,EUR,2024-07-27,2031-04-22,13.47,82
1148,546,İpoteka,289151.66,AZN,2025-04-22,2044-12-08,7.93,239
1149,1955,İpoteka,147347.78,EUR,2023-02-20,2034-07-22,9.89,139
1150,1291,İpoteka,161840.6,AZN,2024-03-09,2037-01-30,9.95,157
1151,436,İstehlak,9969.47,AZN,2025-02-21,2028-03-07,18.5,37
1152,128,Avto,43184.93,USD,2025-01-24,2028-12-04,11.0,47
1153,1233,Avto,30696.67,USD,2024-07-17,2028-06-26,11.68,48
1154,1917,İpoteka,230445.13,USD,2025-04-13,2046-06-22,8.21,258
1155,1360,Mikro Biznes,11683.88,USD,2025-08-22,2028-04-08,16.95,32
1156,1990,İpoteka,217053.8,AZN,2024-06-04,2032-02-23,9.67,94
1157,510,Mikro Biznes,31381.47,AZN,2024-02-04,2028-04-13,13.27,51
1158,2349,Mikro Biznes,7301.33,USD,2024-05-15,2028-02-24,17.61,46
1159,1881,İpoteka,210472.62,AZN,2024-10-06,2042-11-01,9.35,220
1160,1848,Avto,39964.26,AZN,2025-05-13,2030-12-13,14.92,68
1161,591,Avto,56429.67,AZN,2023-10-27,2030-05-23,17.84,80
1162,1205,İpoteka,129647.77,USD,2025-05-13,2035-11-17,7.96,128
1163,125,Avto,35874.19,EUR,2022-12-17,2026-01-30,11.63,38
1164,1958,İstehlak,14989.61,EUR,2025-08-16,2027-10-05,15.85,26
1165,1238,Avto,55132.75,AZN,2024-03-08,2028-06-15,16.8,52
1166,2367,İpoteka,210111.71,AZN,2023-01-10,2031-02-27,9.42,99
1167,946,Mikro Biznes,22913.5,AZN,2024-05-18,2030-11-13,17.78,79
1168,1568,İpoteka,295277.24,EUR,2025-07-26,2045-07-11,7.74,243
1169,592,İstehlak,4066.85,AZN,2023-06-16,2025-01-06,19.98,19
1170,581,İstehlak,12498.62,EUR,2023-04-10,2026-05-24,16.67,38
1171,72,İstehlak,20744.95,AZN,2025-01-27,2026-03-23,20.45,14
1172,1440,Avto,50521.04,AZN,2025-02-11,2031-04-11,10.52,75
1173,272,Mikro Biznes,27118.39,EUR,2024-12-10,2026-01-04,16.69,13
1174,2153,İpoteka,298756.6,EUR,2025-03-03,2048-02-01,8.75,279
1175,499,Avto,49827.09,EUR,2022-12-05,2026-03-19,11.1,40
1176,861,İstehlak,18937.18,EUR,2025-06-10,2028-01-26,15.32,32
1177,852,Avto,37768.21,EUR,2022-12-08,2026-04-21,17.05,41
1178,276,İstehlak,4211.28,EUR,2024-10-21,2029-09-25,21.78,60
1179,2398,Mikro Biznes,10795.66,EUR,2024-06-08,2026-12-25,12.11,31
1180,1080,İstehlak,24101.48,USD,2023-03-11,2025-03-30,18.41,25
1181,1981,İpoteka,235966.36,USD,2025-09-22,2038-02-16,8.76,151
1182,1203,Avto,77800.69,AZN,2025-08-01,2031-11-28,15.45,77
1183,2048,İstehlak,8934.29,AZN,2023-08-27,2025-09-15,15.71,25
1184,1380,Avto,8915.4,EUR,2023-03-14,2026-04-27,13.95,38
1185,2143,Mikro Biznes,30345.95,EUR,2025-01-16,2032-11-05,17.27,95
1186,36,Avto,55446.12,AZN,2023-11-16,2029-10-15,10.83,72
1187,287,İstehlak,18807.67,USD,2024-11-04,2027-10-20,21.94,36
1188,719,İstehlak,979.78,EUR,2024-07-10,2028-11-16,16.21,53
1189,1592,Mikro Biznes,17554.37,USD,2023-06-13,2029-03-13,16.31,70
1190,188,İpoteka,33682.64,AZN,2024-08-13,2048-10-06,8.32,294
1191,1262,Mikro Biznes,4142.14,AZN,2023-01-20,2024-01-15,17.65,12
1192,1857,Mikro Biznes,19468.78,USD,2024-10-18,2029-02-24,12.37,53
1193,1449,İpoteka,234876.88,USD,2025-07-29,2030-10-01,8.07,63
1194,644,İpoteka,69037.32,EUR,2024-10-15,2041-01-19,8.24,198
1195,575,Avto,24368.42,USD,2022-11-30,2027-11-04,15.55,60
1196,1029,Mikro Biznes,25731.54,EUR,2023-09-19,2027-12-27,19.02,52
1197,1651,İstehlak,9970.29,USD,2024-06-30,2028-10-07,21.24,52
1198,1305,İstehlak,2967.15,USD,2024-04-02,2027-01-17,19.15,34
1199,1292,İpoteka,39936.34,EUR,2025-05-28,2042-07-28,8.53,209
1200,1786,Avto,30220.14,AZN,2023-10-10,2030-08-04,10.72,83
1201,1400,Avto,4483.25,AZN,2023-07-16,2028-07-19,15.88,61
1202,2212,İstehlak,9564.3,EUR,2023-10-27,2026-09-11,19.47,35
1203,1958,Mikro Biznes,4451.88,USD,2025-07-14,2027-11-01,15.85,28
1204,2154,İstehlak,15550.88,EUR,2024-06-04,2029-01-09,16.73,56
1205,2032,İpoteka,267943.07,USD,2025-01-15,2033-02-02,8.43,98
1206,832,Avto,7422.69,EUR,2023-04-03,2026-06-16,13.8,39
1207,531,Mikro Biznes,3740.89,EUR,2023-05-01,2028-07-03,15.17,63
1208,1621,İpoteka,100613.71,EUR,2023-10-28,2041-12-22,8.78,221
1209,768,Mikro Biznes,39291.12,USD,2023-06-24,2029-05-23,14.15,72
1210,2208,İstehlak,10864.0,AZN,2024-11-09,2028-08-20,17.94,46
1211,22,Mikro Biznes,33248.17,AZN,2023-04-17,2027-06-25,16.74,51
1212,2408,Avto,68802.36,EUR,2023-07-12,2028-12-12,11.43,66
1213,285,Mikro Biznes,8108.92,EUR,2023-11-25,2025-11-14,15.84,24
1214,813,İpoteka,254650.1,AZN,2023-04-22,2039-01-28,7.01,192
1215,1587,İstehlak,7024.43,AZN,2024-03-14,2028-01-23,16.47,47
1216,994,İstehlak,4716.99,AZN,2024-05-03,2026-02-22,20.11,22
1217,2028,İstehlak,25569.74,AZN,2024-12-12,2027-03-02,19.79,27
1218,2288,Mikro Biznes,35655.58,AZN,2025-03-30,2030-02-02,13.66,59
1219,826,Mikro Biznes,25565.07,USD,2025-03-14,2031-07-11,19.93,77
1220,964,Mikro Biznes,26000.71,EUR,2025-06-07,2027-10-25,14.97,29
1221,2291,Mikro Biznes,13208.49,EUR,2025-05-09,2028-12-19,12.86,44
1222,78,Avto,23443.32,EUR,2023-08-26,2028-08-29,12.1,61
1223,1866,İpoteka,243609.62,USD,2023-04-10,2040-04-10,7.74,207
1224,1544,İpoteka,195040.43,AZN,2024-03-31,2050-09-11,8.78,322
1225,114,Avto,4301.26,AZN,2025-02-07,2029-09-14,12.44,56
1226,2457,İpoteka,55508.93,EUR,2025-06-09,2050-09-26,7.17,308
1227,67,Avto,62851.85,AZN,2023-09-11,2027-09-20,15.02,49
1228,961,Mikro Biznes,45820.95,AZN,2024-01-26,2029-06-28,15.87,66
1229,659,Mikro Biznes,17174.3,AZN,2024-03-14,2029-12-13,18.71,70
1230,2278,Avto,37714.07,EUR,2025-01-21,2027-07-10,14.71,30
1231,2221,İpoteka,171463.53,EUR,2023-03-08,2043-03-23,9.26,244
1232,47,İpoteka,186399.78,AZN,2025-01-21,2038-08-11,7.23,165
1233,1869,Avto,75521.76,AZN,2025-06-26,2032-05-20,16.85,84
1234,1611,Avto,16220.27,USD,2022-12-31,2025-09-16,10.43,33
1235,1531,Avto,26915.1,USD,2024-04-06,2030-06-04,11.54,75
1236,1352,Mikro Biznes,34065.67,EUR,2025-08-29,2030-02-04,14.4,54
1237,812,Avto,51746.33,AZN,2024-01-31,2030-02-28,17.32,74
1238,1395,Avto,45530.33,EUR,2025-04-24,2028-06-07,11.68,38
1239,2364,İstehlak,11434.01,USD,2024-06-26,2026-05-17,21.8,23
1240,2459,Mikro Biznes,33389.07,USD,2023-03-23,2025-07-10,14.87,28
1241,107,İpoteka,56206.11,USD,2024-03-14,2046-10-15,9.7,275
1242,1684,İpoteka,154134.65,AZN,2023-03-02,2052-02-28,8.53,353
1243,1687,Mikro Biznes,19339.76,EUR,2022-11-08,2024-09-28,13.52,23
1244,2284,İpoteka,147458.24,AZN,2024-05-15,2051-05-24,8.54,329
1245,1230,Mikro Biznes,41980.08,USD,2023-03-27,2029-03-25,17.78,73
1246,2127,Avto,36486.47,EUR,2022-12-02,2028-11-30,17.82,73
1247,2025,Mikro Biznes,9947.32,AZN,2023-01-07,2024-07-30,13.75,19
1248,2249,Avto,64715.61,EUR,2023-11-25,2030-09-19,12.34,83
1249,1586,İstehlak,2039.67,EUR,2025-09-11,2028-04-28,20.27,32
1250,1071,Avto,53488.94,EUR,2025-08-02,2028-04-18,16.99,33
1251,2059,İpoteka,110588.98,AZN,2024-03-24,2052-05-26,8.82,343
1252,2041,Avto,4815.13,AZN,2023-06-02,2028-05-06,15.66,60
1253,906,Mikro Biznes,5231.89,AZN,2023-11-01,2026-03-20,12.78,29
1254,122,İpoteka,23089.89,AZN,2023-08-19,2029-05-19,9.17,70
1255,109,İstehlak,18470.09,USD,2024-03-28,2028-09-03,15.6,54
1256,827,İstehlak,29442.09,EUR,2025-07-11,2026-10-04,19.25,15
1257,2315,İstehlak,25550.54,USD,2023-06-08,2024-06-02,19.33,12
1258,1801,İstehlak,16195.66,EUR,2023-12-05,2025-12-24,21.27,25
1259,966,İstehlak,24195.44,AZN,2023-10-23,2025-11-11,16.25,25
1260,710,İstehlak,17602.13,USD,2023-04-19,2025-04-08,15.03,24
1261,860,Avto,12563.63,EUR,2025-06-15,2028-01-31,11.65,32
1262,1789,İpoteka,198234.03,AZN,2025-07-06,2046-08-15,8.61,257
1263,1275,Mikro Biznes,39249.83,EUR,2025-08-05,2027-11-23,17.42,28
1264,1061,İstehlak,12267.61,EUR,2023-12-20,2028-08-25,15.83,57
1265,501,İpoteka,52852.19,USD,2024-09-27,2046-03-06,7.43,261
1266,1097,İstehlak,17029.43,USD,2023-11-22,2024-11-16,16.04,12
1267,2254,İstehlak,13129.16,AZN,2024-03-27,2026-11-12,15.74,32
1268,1033,İpoteka,277982.84,USD,2024-07-29,2039-03-13,9.05,178
1269,1634,Avto,19673.62,AZN,2025-03-01,2027-12-16,11.25,34
1270,1306,Avto,17530.57,EUR,2025-07-31,2031-04-01,12.75,69
1271,571,Avto,25350.11,AZN,2024-10-31,2031-04-28,14.1,79
1272,2184,Avto,26379.12,USD,2025-04-14,2031-12-09,17.74,81
1273,1649,İpoteka,157366.64,AZN,2023-02-15,2051-02-18,8.94,341
1274,818,İstehlak,24876.64,AZN,2024-11-11,2026-02-04,15.2,15
1275,812,İstehlak,28811.11,AZN,2023-03-17,2024-10-07,15.13,19
1276,1136,Avto,69762.03,USD,2024-03-11,2026-11-26,15.33,33
1277,1536,İpoteka,208907.47,EUR,2024-10-17,2031-11-10,8.68,86
1278,52,Avto,47225.79,USD,2023-03-30,2030-01-22,11.32,83
1279,1608,İpoteka,173283.03,AZN,2023-09-22,2052-08-20,9.24,352
1280,894,İstehlak,20447.54,AZN,2025-05-30,2028-03-15,19.01,34
1281,1858,Avto,19814.78,AZN,2025-05-29,2027-08-17,15.78,27
1282,115,İstehlak,15853.62,EUR,2024-10-23,2027-09-08,19.61,35
1283,1125,İpoteka,286462.51,EUR,2025-06-28,2031-03-29,9.39,70
1284,326,İstehlak,24076.0,EUR,2023-08-30,2027-09-08,21.27,49
1285,1987,Avto,67215.45,AZN,2023-12-04,2026-07-21,17.94,32
1286,1657,İstehlak,17827.09,USD,2024-08-10,2026-04-02,18.64,20
1287,1048,İstehlak,5785.4,EUR,2023-04-07,2027-08-14,21.3,53
1288,1657,Mikro Biznes,4875.51,AZN,2023-05-14,2027-12-19,17.06,56
1289,2253,Mikro Biznes,7406.32,USD,2024-08-26,2028-04-07,15.78,44
1290,1929,İpoteka,98386.21,AZN,2024-08-31,2045-12-09,7.2,259
1291,2471,İpoteka,91039.33,EUR,2023-07-20,2037-05-07,7.69,168
1292,1261,Avto,8060.61,EUR,2024-10-16,2031-01-13,17.56,76
1293,2379,Mikro Biznes,14170.22,EUR,2024-12-05,2030-12-04,17.65,73
1294,1908,Mikro Biznes,33116.86,USD,2023-07-25,2027-03-06,18.23,44
1295,1760,İstehlak,22522.71,EUR,2024-03-16,2026-11-01,15.12,32
1296,2068,İpoteka,85571.83,AZN,2024-03-10,2041-11-06,9.12,215
1297,210,İpoteka,152001.61,AZN,2023-08-15,2032-03-30,7.91,105
1298,1568,Mikro Biznes,48473.7,EUR,2023-07-10,2031-04-29,18.98,95
1299,1748,İpoteka,230588.75,EUR,2024-09-08,2034-01-19,8.59,114
1300,1871,İpoteka,236960.49,AZN,2025-09-05,2048-01-08,8.68,272
1301,291,Avto,20577.04,AZN,2023-01-07,2025-03-27,10.98,27
1302,1802,Mikro Biznes,30535.95,USD,2025-02-17,2027-12-04,14.99,34
1303,1550,İstehlak,14140.13,AZN,2025-08-20,2027-11-08,19.78,27
1304,700,Avto,34113.81,AZN,2023-09-17,2027-04-29,11.08,44
1305,220,İpoteka,167973.38,AZN,2025-10-09,2054-02-09,9.27,345
1306,1606,İstehlak,19459.59,AZN,2025-04-18,2027-05-08,20.12,25
1307,1412,İstehlak,18840.77,AZN,2025-03-07,2026-08-29,16.46,18
1308,2350,Avto,25444.97,EUR,2024-12-09,2030-02-11,14.55,63
1309,1433,İpoteka,186464.11,EUR,2025-03-16,2041-04-21,8.58,196
1310,1351,Mikro Biznes,16751.41,USD,2023-07-11,2027-11-17,12.97,53
1311,875,Avto,50166.09,USD,2024-10-17,2029-04-24,17.59,55
1312,1772,Mikro Biznes,1156.49,USD,2022-10-30,2027-10-04,17.24,60
1313,2237,İstehlak,17769.58,USD,2025-03-07,2029-04-15,19.97,50
1314,2454,İpoteka,212282.33,EUR,2024-04-07,2036-06-03,7.17,148
1315,1885,İpoteka,283751.11,AZN,2023-12-03,2030-11-26,8.72,85
1316,652,İpoteka,54397.59,USD,2025-03-03,2053-12-31,8.11,351
1317,685,İstehlak,10649.9,EUR,2023-01-12,2025-07-30,16.96,31
1318,541,İstehlak,28025.15,EUR,2023-11-21,2026-10-06,18.65,35
1319,647,İstehlak,19904.65,AZN,2025-07-22,2030-03-28,17.46,57
1320,1547,Mikro Biznes,20160.39,USD,2024-06-12,2031-08-05,15.57,87
1321,1086,İstehlak,27493.52,EUR,2025-04-10,2028-09-21,15.47,42
1322,1967,İstehlak,7820.6,EUR,2023-10-24,2027-01-06,19.98,39
1323,1066,İstehlak,2731.3,AZN,2023-10-09,2027-08-19,21.98,47
1324,808,İpoteka,168893.3,USD,2023-04-13,2032-02-25,8.34,108
1325,1974,Mikro Biznes,11003.32,AZN,2025-06-10,2028-05-25,18.08,36
1326,424,İstehlak,28220.53,EUR,2025-10-11,2029-05-23,18.38,44
1327,449,Avto,39983.61,USD,2023-01-29,2027-05-08,10.87,52
1328,995,Mikro Biznes,14695.33,USD,2025-07-10,2029-08-18,16.55,50
1329,384,İpoteka,286210.03,USD,2022-11-16,2047-09-06,7.77,302
1330,2197,Avto,34936.48,USD,2025-01-30,2027-03-21,16.32,26
1331,575,İstehlak,25507.53,USD,2024-08-30,2026-04-22,15.7,20
1332,1854,İstehlak,21010.89,EUR,2024-07-12,2026-02-02,16.98,19
1333,1563,Avto,8330.01,AZN,2023-10-18,2028-10-21,16.89,61
1334,1599,İpoteka,187296.15,EUR,2023-01-18,2036-12-05,9.93,169
1335,1980,İstehlak,5771.19,AZN,2025-07-12,2026-10-05,20.9,15
1336,2073,İpoteka,90681.55,EUR,2024-07-24,2036-09-19,8.99,148
1337,2066,Avto,52182.01,EUR,2023-11-05,2029-08-05,12.02,70
1338,881,İpoteka,185094.54,EUR,2025-09-29,2046-09-09,9.47,255
1339,1254,İstehlak,23901.02,AZN,2023-09-05,2028-04-11,17.29,56
1340,799,Mikro Biznes,6695.94,EUR,2024-08-07,2028-08-16,15.47,49
1341,2104,Avto,6848.99,EUR,2024-04-03,2027-04-18,12.53,37
1342,2244,İstehlak,1628.15,USD,2024-10-01,2029-08-06,20.62,59
1343,2232,Mikro Biznes,35455.62,AZN,2024-11-24,2032-08-14,19.04,94
1344,551,İpoteka,170253.82,USD,2023-07-28,2042-08-17,7.96,232
1345,1793,Mikro Biznes,32157.45,AZN,2023-07-23,2030-12-13,16.49,90
1346,2123,Mikro Biznes,38449.12,EUR,2024-02-18,2030-02-16,18.46,73
1347,1878,İstehlak,18632.97,EUR,2023-11-07,2027-04-20,20.03,42
1348,1769,İstehlak,29129.72,EUR,2024-12-28,2026-09-19,20.63,21
1349,1746,Avto,61177.01,USD,2023-02-03,2026-01-18,17.6,36
1350,2218,İpoteka,179955.53,AZN,2025-05-05,2038-07-26,7.71,161
1351,1540,Avto,79601.27,USD,2023-08-10,2027-11-17,13.43,52
1352,893,Mikro Biznes,28166.54,AZN,2022-11-18,2030-07-09,16.3,93
1353,2134,Mikro Biznes,13279.44,USD,2024-02-25,2026-11-11,19.73,33
1354,1712,Avto,25873.48,AZN,2025-08-21,2029-07-31,12.91,48
1355,918,Avto,62870.65,AZN,2022-11-13,2029-06-09,15.65,80
1356,644,İstehlak,963.15,AZN,2023-01-18,2026-09-29,18.12,45
1357,583,İstehlak,26424.17,AZN,2023-12-31,2028-08-06,16.04,56
1358,2413,İstehlak,1331.84,USD,2023-01-08,2026-02-21,20.18,38
1359,1779,İpoteka,275576.39,EUR,2024-04-30,2041-06-30,7.17,209
1360,1407,Avto,4403.34,EUR,2025-09-20,2030-02-26,15.92,54
1361,2258,Avto,18483.19,EUR,2024-11-17,2028-01-31,17.2,39
1362,1169,İstehlak,23121.84,USD,2025-04-27,2027-02-16,21.57,22
1363,338,Mikro Biznes,28337.58,AZN,2024-01-09,2025-09-30,16.46,21
1364,2350,İstehlak,9109.14,AZN,2023-03-28,2027-09-03,18.51,54
1365,574,İstehlak,9082.07,USD,2023-04-15,2025-11-30,20.97,32
1366,605,Mikro Biznes,14440.2,EUR,2022-12-16,2027-01-24,12.39,50
1367,592,Avto,73640.96,AZN,2025-09-14,2028-12-27,10.06,40
1368,2348,İpoteka,106745.95,USD,2023-11-20,2051-01-27,8.52,331
1369,1451,Avto,30062.72,AZN,2024-01-18,2027-05-02,17.13,40
1370,311,İpoteka,216176.32,EUR,2023-06-06,2033-08-12,9.84,124
1371,2097,Avto,79938.24,AZN,2023-03-25,2028-04-27,17.61,62
1372,1266,İstehlak,28443.14,EUR,2025-10-16,2028-08-31,21.33,35
1373,557,Mikro Biznes,46688.87,EUR,2023-04-21,2028-05-24,14.85,62
1374,2474,Mikro Biznes,46687.22,EUR,2025-03-11,2027-10-27,12.76,32
1375,1246,İstehlak,7273.31,USD,2025-06-18,2029-01-28,15.35,44
1376,189,Avto,17544.61,USD,2024-10-13,2027-11-27,12.5,38
1377,243,İpoteka,80924.04,AZN,2023-10-21,2043-05-09,8.05,238
1378,265,İstehlak,943.62,USD,2023-11-04,2028-09-08,21.78,59
1379,109,Avto,17698.98,USD,2024-11-06,2028-02-19,15.37,40
1380,2493,Avto,21929.58,AZN,2024-03-07,2027-12-17,12.74,46
1381,746,İpoteka,261630.3,EUR,2023-06-20,2052-08-16,8.61,355
1382,434,Avto,37794.82,AZN,2022-11-14,2026-11-23,12.55,49
1383,1892,İstehlak,21287.16,AZN,2025-07-15,2030-06-19,20.3,60
1384,1625,İstehlak,7367.65,USD,2024-05-03,2025-04-28,20.87,12
1385,1320,İstehlak,12210.64,EUR,2023-04-29,2025-10-15,17.8,30
1386,1300,İstehlak,22388.37,USD,2023-07-24,2024-12-15,18.61,17
1387,1682,İpoteka,193972.1,USD,2025-06-25,2035-08-02,8.58,123
1388,957,İstehlak,27801.75,AZN,2025-02-20,2029-03-31,17.36,50
1389,1138,İstehlak,4606.52,USD,2024-01-30,2027-09-11,16.88,44
1390,138,İpoteka,31067.64,USD,2023-01-29,2041-01-24,9.42,219
1391,99,Avto,26440.22,EUR,2024-09-22,2028-05-04,12.21,44
1392,557,İpoteka,298251.03,EUR,2023-10-01,2039-05-10,7.59,190
1393,590,İstehlak,7040.09,USD,2023-02-15,2026-10-27,15.39,45
1394,19,Mikro Biznes,42483.0,USD,2022-11-05,2029-08-30,14.31,83
1395,944,Mikro Biznes,38859.96,USD,2024-10-19,2026-09-09,14.9,23
1396,890,Mikro Biznes,1472.38,USD,2024-06-06,2031-03-02,12.53,82
1397,1885,Mikro Biznes,26131.06,AZN,2023-03-02,2027-01-10,13.96,47
1398,312,Avto,22700.34,EUR,2023-03-07,2029-08-02,17.48,78
1399,2152,Avto,79417.64,AZN,2023-09-14,2030-06-09,11.69,82
1400,2220,İstehlak,9325.87,EUR,2024-07-16,2026-08-05,19.91,25
1401,1427,İpoteka,179535.81,USD,2025-01-21,2035-08-27,9.25,129
1402,1735,Mikro Biznes,10995.91,USD,2024-05-21,2027-11-02,14.53,42
1403,87,Mikro Biznes,7888.5,AZN,2025-08-26,2030-07-31,14.53,60
1404,737,İpoteka,162927.95,AZN,2023-06-03,2039-09-07,8.49,198
1405,654,İpoteka,128831.33,USD,2025-05-10,2052-04-18,7.06,328
1406,350,Mikro Biznes,27188.23,AZN,2025-09-10,2029-10-19,18.95,50
1407,2484,İstehlak,6225.69,EUR,2024-01-14,2026-04-03,21.49,27
1408,974,Mikro Biznes,9996.47,AZN,2024-07-02,2030-11-28,15.55,78
1409,652,İstehlak,14869.58,USD,2024-11-01,2027-06-19,19.94,32
1410,1704,Mikro Biznes,32115.34,USD,2025-05-20,2029-03-30,13.66,47
1411,2405,Avto,42014.81,EUR,2023-06-18,2025-08-06,14.12,26
1412,2410,İpoteka,22351.08,USD,2023-07-10,2048-10-26,8.61,308
1413,1534,Mikro Biznes,26776.06,AZN,2022-11-26,2027-12-30,17.5,62
1414,2379,Avto,47722.1,AZN,2025-08-11,2028-05-27,14.78,34
1415,164,Mikro Biznes,23488.85,EUR,2022-10-30,2028-12-27,16.17,75
1416,1651,İpoteka,108673.15,USD,2023-02-18,2048-09-04,9.39,311
1417,1052,Avto,66347.32,EUR,2024-05-25,2029-05-29,11.76,61
1418,2476,İpoteka,23221.49,EUR,2023-11-10,2043-01-29,9.18,234
1419,2127,Avto,55114.01,USD,2024-10-11,2028-02-23,15.58,41
1420,1266,Mikro Biznes,2980.98,EUR,2023-02-26,2027-08-04,19.81,54
1421,1527,Avto,29410.01,USD,2023-09-13,2026-05-30,12.38,33
1422,1585,Avto,28290.57,USD,2025-01-09,2028-01-24,17.28,37
1423,1178,Mikro Biznes,36243.83,AZN,2023-01-28,2025-04-17,14.1,27
1424,2334,Mikro Biznes,17453.06,EUR,2023-04-19,2028-05-22,12.55,62
1425,93,İpoteka,85303.12,USD,2025-09-07,2040-04-21,9.85,178
1426,210,İpoteka,237219.23,AZN,2023-04-11,2037-06-26,9.34,173
1427,2087,Mikro Biznes,43192.55,EUR,2024-11-26,2029-08-02,19.18,57
1428,1045,İstehlak,538.54,EUR,2025-04-07,2026-04-02,21.94,12
1429,2146,Mikro Biznes,44792.05,EUR,2023-03-25,2029-04-22,12.51,74
1430,1273,Mikro Biznes,21517.01,EUR,2022-12-28,2029-11-21,15.13,84
1431,1246,İpoteka,81146.48,AZN,2022-11-29,2029-02-25,7.87,76
1432,2443,İpoteka,250768.97,EUR,2024-04-25,2052-02-28,7.47,339
1433,1565,Mikro Biznes,32501.86,EUR,2024-01-14,2026-05-03,15.57,28
1434,382,Mikro Biznes,13083.03,EUR,2025-06-05,2029-01-15,12.28,44
1435,1531,İstehlak,15798.41,EUR,2023-10-01,2028-07-06,21.97,58
1436,1515,Mikro Biznes,20221.09,USD,2024-08-09,2028-04-20,13.02,45
1437,1550,İpoteka,67038.93,AZN,2024-05-09,2034-06-16,9.03,123
1438,552,Mikro Biznes,9031.54,AZN,2024-09-02,2027-01-20,16.19,29
1439,2119,İstehlak,15313.09,AZN,2025-03-31,2030-01-04,19.39,58
1440,2488,Avto,71175.43,USD,2023-10-27,2027-12-05,15.1,50
1441,806,İpoteka,174694.35,USD,2024-09-19,2036-09-16,9.97,146
1442,1609,İpoteka,62469.16,AZN,2024-08-22,2029-08-26,8.67,61
1443,1657,Mikro Biznes,4649.87,EUR,2024-08-06,2027-07-22,12.38,36
1444,820,Avto,49903.95,USD,2024-10-12,2029-04-19,14.59,55
1445,344,İstehlak,13563.42,EUR,2023-09-12,2027-01-24,18.39,41
1446,2467,Mikro Biznes,26511.45,AZN,2023-08-26,2030-08-19,18.0,85
