odenis_id,kredit_id,odenis_tarixi,odenis_meblegi,odenis_novu,status
1976,1891,2025-09-18,510.12,Əsas borc,Qismən Ödənilib
1977,212,2024-12-13,811.74,Cərimə,Qismən Ödənilib
1978,2838,2025-08-14,98.66,Cərimə,Ödənilib
1979,1416,2024-09-02,1852.25,Əsas borc,Gecikib
1980,420,2024-10-15,665.51,Əsas borc,Qismən Ödənilib
1981,1724,2024-04-30,604.36,Əsas borc,Ödənilib
1982,1960,2024-10-09,566.21,Əsas borc,Qismən Ödənilib
1983,959,2025-08-21,139.08,Faiz,Gecikib
1984,1170,2023-06-11,227.58,Faiz,Ödənilib
1985,2939,2025-02-20,666.09,Əsas borc,Qismən Ödənilib
1986,745,2025-08-05,461.32,Cərimə,Ödənilib
1987,534,2025-04-14,991.98,Faiz,Ödənilib
1988,2910,2023-11-16,1718.93,Cərimə,Ödənilib
1989,1249,2025-10-07,565.51,Faiz,Gecikib
1990,982,2024-08-26,667.19,Faiz,Qismən Ödənilib
1991,1760,2025-10-01,831.04,Əsas borc,Qismən Ödənilib
1992,2129,2025-09-14,504.52,Faiz,Gecikib
1993,11,2025-09-16,1522.24,Əsas borc,Gecikib
1994,1648,2024-01-17,1324.22,Faiz,Ödənilib
1995,2151,2025-02-01,1810.16,Faiz,Qismən Ödənilib
1996,2173,2025-10-16,1689.26,Cərimə,Qismən Ödənilib
1997,2521,2025-05-15,616.8,Əsas borc,Ödənilib
1998,1450,2024-11-15,1640.11,Cərimə,Qismən Ödənilib
1999,2701,2025-06-12,322.08,Faiz,Gecikib
2000,1303,2025-10-07,97.38,Cərimə,Qismən Ödənilib
2001,1792,2025-09-05,181.36,Cərimə,Ödənilib
2002,1237,2025-10-20,355.54,Faiz,Gecikib
2003,180,2025-02-14,651.62,Faiz,Gecikib
2004,2705,2025-01-23,352.23,Cərimə,Ödənilib
2005,2424,2025-08-06,411.53,Əsas borc,Ödənilib
2006,1512,2025-04-19,949.45,Əsas borc,Gecikib
2007,2483,2025-03-29,179.73,Cərimə,Qismən Ödənilib
2008,1706,2025-07-15,1189.26,Əsas borc,Ödənilib
2009,714,2024-06-14,217.46,Faiz,Gecikib
2010,805,2024-02-25,507.28,Faiz,Qismən Ödənilib
2011,1197,2025-04-25,80.43,Əsas borc,Ödənilib
2012,2416,2025-02-11,485.53,Əsas borc,Ödənilib
2013,1599,2024-09-06,282.35,Əsas borc,Ödənilib
2014,1775,2025-07-02,702.6,Faiz,Qismən Ödənilib
2015,1108,2025-09-24,409.56,Cərimə,Qismən Ödənilib
2016,2593,2025-05-28,365.11,Faiz,Gecikib
2017,2853,2025-02-18,592.5,Faiz,Gecikib
2018,1384,2025-10-09,224.51,Əsas borc,Gecikib
2019,2764,2024-06-05,1478.97,Əsas borc,Gecikib
2020,1579,2025-01-19,557.8,Cərimə,Gecikib
2021,432,2025-02-08,490.71,Faiz,Gecikib
2022,935,2025-03-19,1116.59,Cərimə,Gecikib
2023,2705,2025-05-24,447.64,Faiz,Qismən Ödənilib
2024,2780,2025-09-25,381.77,Faiz,Gecikib
2025,1680,2025-06-13,1153.73,Faiz,Gecikib
2026,816,2024-12-13,410.6,Əsas borc,Qismən Ödənilib
2027,2712,2025-09-28,797.22,Faiz,Gecikib
2028,96,2025-07-06,524.43,Faiz,Qismən Ödənilib
2029,1736,2025-01-05,681.78,Faiz,Gecikib
2030,1525,2025-10-20,624.26,Əsas borc,Qismən Ödənilib
2031,18,2023-05-09,377.51,Əsas borc,Gecikib
2032,963,2025-04-05,969.74,Cərimə,Qismən Ödənilib
2033,2974,2025-08-25,251.65,Faiz,Gecikib
2034,658,2025-03-26,490.86,Faiz,Gecikib
2035,543,2025-09-25,695.72,Cərimə,Gecikib
2036,2985,2025-10-11,694.53,Cərimə,Gecikib
2037,2234,2025-04-03,739.06,Faiz,Gecikib
2038,2924,2023-02-27,190.81,Əsas borc,Ödənilib
2039,534,2025-06-03,538.06,Cərimə,Qismən Ödənilib
2040,2650,2025-02-16,406.14,Cərimə,Ödənilib
2041,1645,2025-10-14,620.84,Əsas borc,Gecikib
2042,2037,2023-12-02,693.05,Faiz,Qismən Ödənilib
2043,913,2025-06-22,541.31,Faiz,Ödənilib
2044,1695,2025-07-23,644.86,Əsas borc,Ödənilib
2045,2225,2023-02-21,662.98,Əsas borc,Qismən Ödənilib
2046,1752,2024-06-17,834.75,Əsas borc,Gecikib
2047,2442,2023-11-17,1599.06,Əsas borc,Gecikib
2048,1290,2025-02-08,660.32,Əsas borc,Gecikib
2049,966,2025-10-04,221.67,Cərimə,Gecikib
2050,2851,2025-06-20,241.71,Əsas borc,Gecikib
2051,2167,2025-05-16,1894.83,Əsas borc,Gecikib
2052,178,2025-09-24,101.7,Əsas borc,Gecikib
2053,2772,2024-10-16,856.08,Əsas borc,Ödənilib
2054,24,2025-10-12,90.56,Faiz,Ödənilib
2055,2685,2024-11-22,674.17,Cərimə,Gecikib
2056,1223,2023-08-02,827.63,Əsas borc,Qismən Ödənilib
2057,2443,2025-09-02,857.22,Faiz,Gecikib
2058,1353,2024-09-19,291.43,Faiz,Ödənilib
2059,1597,2025-06-02,954.42,Əsas borc,Qismən Ödənilib
2060,2116,2025-01-06,810.49,Faiz,Qismən Ödənilib
2061,663,2025-05-25,714.69,Cərimə,Gecikib
2062,2223,2025-09-07,650.53,Əsas borc,Ödənilib
2063,189,2025-06-01,1373.91,Əsas borc,Ödənilib
2064,2600,2024-10-20,568.95,Cərimə,Gecikib
2065,2390,2024-01-03,792.15,Faiz,Ödənilib
2066,2173,2025-10-04,1477.99,Əsas borc,Ödənilib
2067,181,2024-09-06,498.9,Cərimə,Qismən Ödənilib
2068,2199,2024-06-29,577.89,Faiz,Ödənilib
2069,1221,2025-07-16,164.6,Cərimə,Gecikib
2070,2458,2025-06-21,1224.52,Cərimə,Gecikib
2071,383,2025-04-21,390.67,Əsas borc,Qismən Ödənilib
2072,1394,2025-04-27,562.57,Əsas borc,Qismən Ödənilib
2073,1881,2023-12-06,285.86,Cərimə,Ödənilib
2074,2204,2024-09-19,310.63,Əsas borc,Gecikib
2075,597,2025-07-17,308.05,Faiz,Ödənilib
2076,1027,2025-07-30,582.32,Cərimə,Gecikib
2077,2424,2025-07-18,439.32,Faiz,Gecikib
2078,1914,2025-08-12,926.58,Cərimə,Ödənilib
2079,2573,2025-08-19,1209.79,Əsas borc,Ödənilib
2080,2564,2025-04-12,505.47,Əsas borc,Qismən Ödənilib
2081,2831,2025-10-01,176.36,Faiz,Qismən Ödənilib
2082,861,2025-05-10,146.44,Cərimə,Gecikib
2083,1899,2024-12-30,619.65,Cərimə,Qismən Ödənilib
2084,757,2025-10-08,694.54,Əsas borc,Ödənilib
2085,507,2024-04-11,559.46,Cərimə,Qismən Ödənilib
2086,2549,2025-05-28,424.36,Cərimə,Ödənilib
2087,1816,2024-09-16,1070.36,Əsas borc,Gecikib
2088,107,2025-10-21,378.17,Faiz,Qismən Ödənilib
2089,309,2024-05-10,79.35,Faiz,Gecikib
2090,339,2024-09-09,533.33,Cərimə,Qismən Ödənilib
2091,219,2025-06-17,819.14,Əsas borc,Qismən Ödənilib
2092,941,2025-02-19,1861.17,Faiz,Ödənilib
2093,1088,2024-03-05,158.05,Faiz,Gecikib
2094,1045,2025-08-17,998.15,Faiz,Ödənilib
2095,287,2025-10-03,582.98,Faiz,Qismən Ödənilib
2096,1574,2025-06-14,152.78,Əsas borc,Gecikib
2097,2840,2024-11-03,907.75,Əsas borc,Qismən Ödənilib
2098,2950,2025-07-24,655.75,Faiz,Gecikib
2099,1571,2024-08-31,1920.59,Əsas borc,Qismən Ödənilib
2100,633,2025-08-26,633.13,Faiz,Ödənilib
2101,2178,2025-07-17,388.9,Faiz,Ödənilib
2102,33,2025-08-12,355.25,Faiz,Ödənilib
2103,551,2024-02-23,151.04,Cərimə,Qismən Ödənilib
2104,25,2025-09-21,1593.34,Əsas borc,Qismən Ödənilib
2105,2194,2025-08-10,644.36,Cərimə,Gecikib
2106,2946,2025-10-02,895.56,Faiz,Gecikib
2107,1379,2025-02-05,886.96,Əsas borc,Gecikib
2108,2315,2025-05-12,615.35,Əsas borc,Ödənilib
2109,2573,2024-12-19,1919.53,Faiz,Qismən Ödənilib
2110,2615,2024-09-24,461.43,Əsas borc,Ödənilib
2111,462,2025-04-04,653.57,Cərimə,Ödənilib
2112,2775,2025-02-16,679.53,Faiz,Gecikib
2113,288,2024-02-04,206.85,Cərimə,Qismən Ödənilib
2114,1165,2024-11-19,624.55,Cərimə,Qismən Ödənilib
2115,2250,2024-11-14,1954.23,Cərimə,Ödənilib
2116,17,2025-10-11,1115.96,Cərimə,Ödənilib
2117,1639,2024-01-22,624.7,Faiz,Gecikib
2118,1229,2024-11-25,369.75,Cərimə,Ödənilib
2119,1469,2025-02-22,127.24,Cərimə,Gecikib
2120,224,2025-02-11,94.98,Cərimə,Gecikib
2121,2802,2025-04-06,586.94,Faiz,Qismən Ödənilib
2122,2337,2024-03-18,949.72,Cərimə,Gecikib
2123,2174,2024-10-28,302.77,Əsas borc,Gecikib
2124,1175,2023-08-14,995.8,Cərimə,Gecikib
2125,1286,2025-05-26,83.8,Cərimə,Qismən Ödənilib
2126,1737,2025-05-31,336.23,Əsas borc,Gecikib
2127,1579,2025-04-19,262.22,Əsas borc,Qismən Ödənilib
2128,2032,2025-10-03,97.25,Cərimə,Gecikib
2129,112,2025-09-02,510.29,Əsas borc,Qismən Ödənilib
2130,2140,2024-09-24,1144.79,Faiz,Gecikib
2131,2244,2024-04-05,459.79,Faiz,Qismən Ödənilib
2132,2919,2025-04-09,879.76,Faiz,Ödənilib
2133,978,2025-02-15,806.18,Əsas borc,Qismən Ödənilib
2134,1597,2025-03-07,1406.33,Faiz,Ödənilib
2135,1336,2025-08-14,1919.69,Faiz,Gecikib
2136,2007,2024-03-02,347.55,Cərimə,Ödənilib
2137,981,2025-10-09,599.09,Faiz,Qismən Ödənilib
2138,2952,2025-01-10,532.11,Əsas borc,Ödənilib
2139,724,2025-07-19,685.62,Faiz,Qismən Ödənilib
2140,2924,2023-02-11,590.05,Cərimə,Qismən Ödənilib
2141,2762,2025-02-13,123.5,Faiz,Ödənilib
2142,2100,2024-09-21,1065.05,Əsas borc,Gecikib
2143,1267,2025-01-17,58.01,Əsas borc,Gecikib
2144,1967,2024-08-18,471.62,Faiz,Gecikib
2145,1107,2023-05-17,251.07,Faiz,Qismən Ödənilib
2146,412,2025-02-17,960.57,Cərimə,Ödənilib
2147,1675,2024-06-17,203.56,Faiz,Ödənilib
2148,867,2024-12-02,1576.84,Cərimə,Gecikib
2149,2352,2025-06-24,825.88,Əsas borc,Ödənilib
2150,2954,2025-04-24,666.2,Faiz,Ödənilib
2151,465,2024-05-16,926.48,Faiz,Qismən Ödənilib
2152,2111,2025-08-10,446.89,Əsas borc,Ödənilib
2153,2003,2025-09-23,360.35,Əsas borc,Ödənilib
2154,157,2025-05-20,204.93,Əsas borc,Gecikib
2155,655,2025-07-02,490.53,Əsas borc,Gecikib
2156,285,2024-11-20,317.96,Faiz,Ödənilib
2157,2255,2025-08-10,442.82,Cərimə,Gecikib
2158,2809,2023-09-05,595.47,Faiz,Ödənilib
2159,405,2025-08-22,510.21,Cərimə,Qismən Ödənilib
2160,2980,2025-09-04,1381.19,Cərimə,Gecikib
2161,815,2024-05-12,583.92,Faiz,Qismən Ödənilib
2162,1516,2025-07-26,771.52,Cərimə,Qismən Ödənilib
2163,1980,2024-05-24,200.98,Faiz,Gecikib
2164,428,2025-07-02,1925.5,Faiz,Gecikib
2165,2450,2024-02-28,284.95,Cərimə,Qismən Ödənilib
2166,2668,2025-08-26,534.28,Faiz,Qismən Ödənilib
2167,2984,2023-10-22,1937.56,Əsas borc,Qismən Ödənilib
2168,2010,2024-02-06,1493.84,Faiz,Ödənilib
2169,2341,2024-11-06,197.55,Cərimə,Ödənilib
2170,2174,2025-10-05,391.85,Əsas borc,Gecikib
2171,1566,2025-10-02,219.4,Faiz,Qismən Ödənilib
2172,1774,2025-06-04,62.8,Əsas borc,Qismən Ödənilib
2173,190,2024-09-06,1748.07,Faiz,Gecikib
2174,92,2024-12-24,590.62,Cərimə,Ödənilib
2175,2357,2024-01-22,1400.58,Faiz,Gecikib
2176,1317,2025-09-08,453.24,Əsas borc,Qismən Ödənilib
2177,1207,2024-03-31,170.24,Cərimə,Gecikib
2178,611,2024-11-04,598.67,Cərimə,Ödənilib
2179,1308,2025-06-08,628.69,Faiz,Qismən Ödənilib
2180,2138,2024-07-20,214.89,Əsas borc,Qismən Ödənilib
2181,181,2025-05-05,347.89,Əsas borc,Gecikib
2182,2869,2025-10-08,1617.76,Faiz,Gecikib
2183,1692,2023-04-17,894.74,Əsas borc,Gecikib
2184,2210,2025-01-17,172.6,Cərimə,Qismən Ödənilib
2185,840,2025-05-07,201.79,Əsas borc,Gecikib
2186,1867,2025-09-24,692.75,Cərimə,Gecikib
2187,1191,2023-07-11,611.62,Əsas borc,Qismən Ödənilib
2188,2638,2024-07-10,1973.38,Cərimə,Gecikib
2189,42,2023-10-04,1666.94,Cərimə,Qismən Ödənilib
2190,2124,2023-03-07,829.49,Əsas borc,Ödənilib
2191,2238,2023-05-17,942.13,Faiz,Qismən Ödənilib
2192,2879,2025-09-26,945.63,Cərimə,Gecikib
2193,2056,2025-06-29,243.55,Faiz,Ödənilib
2194,1696,2024-11-08,99.73,Cərimə,Ödənilib
2195,1744,2024-12-01,798.51,Əsas borc,Ödənilib
2196,1226,2025-06-28,1946.22,Əsas borc,Ödənilib
2197,2125,2024-09-24,470.14,Cərimə,Qismən Ödənilib
2198,1654,2025-10-09,388.12,Əsas borc,Ödənilib
2199,2054,2025-04-29,1722.76,Cərimə,Ödənilib
2200,2514,2023-07-07,477.4,Faiz,Gecikib
2201,1155,2025-10-14,669.7,Faiz,Qismən Ödənilib
2202,2088,2025-05-23,927.93,Cərimə,Ödənilib
2203,1740,2024-06-05,857.25,Əsas borc,Gecikib
2204,2045,2025-01-23,391.23,Faiz,Ödənilib
2205,2005,2024-12-26,423.99,Cərimə,Ödənilib
2206,416,2025-04-14,400.87,Faiz,Qismən Ödənilib
2207,1381,2024-10-10,1856.99,Faiz,Qismən Ödənilib
2208,1336,2025-05-16,1616.38,Cərimə,Ödənilib
2209,1818,2024-06-12,191.03,Cərimə,Ödənilib
2210,2548,2025-02-09,202.9,Faiz,Qismən Ödənilib
2211,170,2025-08-24,361.16,Cərimə,Ödənilib
2212,171,2025-06-12,1443.96,Faiz,Gecikib
2213,668,2025-04-21,55.11,Əsas borc,Gecikib
2214,2693,2024-11-03,1479.61,Cərimə,Gecikib
2215,2593,2025-07-12,295.57,Faiz,Qismən Ödənilib
2216,2510,2025-10-07,630.4,Əsas borc,Qismən Ödənilib
2217,2903,2024-05-18,107.87,Cərimə,Qismən Ödənilib
2218,1108,2025-10-04,336.92,Faiz,Gecikib
2219,1302,2025-08-22,578.53,Əsas borc,Gecikib
2220,112,2025-07-23,895.36,Əsas borc,Gecikib
2221,1364,2023-10-02,438.32,Cərimə,Ödənilib
2222,2944,2025-06-01,565.9,Cərimə,Qismən Ödənilib
2223,1503,2025-01-09,514.09,Cərimə,Qismən Ödənilib
2224,325,2025-03-05,687.56,Faiz,Ödənilib
2225,1146,2024-03-10,613.98,Cərimə,Qismən Ödənilib
2226,1782,2024-11-03,533.73,Faiz,Gecikib
2227,1240,2024-02-05,434.53,Faiz,Ödənilib
2228,938,2025-07-30,350.71,Cərimə,Gecikib
2229,222,2025-08-02,1726.77,Cərimə,Qismən Ödənilib
2230,2506,2025-06-07,1601.65,Əsas borc,Qismən Ödənilib
2231,324,2024-09-08,664.98,Faiz,Gecikib
2232,2447,2025-09-21,826.73,Cərimə,Qismən Ödənilib
2233,1316,2025-08-16,508.83,Cərimə,Gecikib
2234,1270,2025-08-15,824.01,Cərimə,Qismən Ödənilib
2235,125,2025-03-26,678.8,Əsas borc,Ödənilib
2236,2214,2025-05-15,1194.25,Cərimə,Ödənilib
2237,76,2025-10-17,722.11,Faiz,Qismən Ödənilib
2238,1608,2025-10-19,1628.25,Əsas borc,Qismən Ödənilib
2239,2986,2025-09-01,547.27,Əsas borc,Ödənilib
2240,2931,2024-06-11,373.98,Faiz,Ödənilib
2241,2530,2024-10-10,453.46,Əsas borc,Qismən Ödənilib
2242,1416,2023-11-16,1024.09,Əsas borc,Ödənilib
2243,2158,2024-05-15,672.08,Cərimə,Ödənilib
2244,1538,2025-10-08,427.49,Faiz,Gecikib
2245,2750,2025-07-30,257.62,Əsas borc,Gecikib
2246,1644,2025-01-19,457.12,Faiz,Qismən Ödənilib
2247,2229,2025-09-23,1804.72,Cərimə,Qismən Ödənilib
2248,2128,2023-04-22,256.1,Əsas borc,Qismən Ödənilib
2249,2054,2025-10-15,1681.44,Əsas borc,Ödənilib
2250,12,2025-10-13,349.72,Cərimə,Gecikib
2251,68,2025-03-03,741.36,Əsas borc,Qismən Ödənilib
2252,1049,2024-03-08,442.8,Faiz,Ödənilib
2253,1966,2025-09-24,1677.11,Faiz,Gecikib
2254,709,2025-07-10,220.08,Cərimə,Ödənilib
2255,2578,2025-09-01,727.35,Cərimə,Gecikib
2256,2476,2025-04-27,363.86,Faiz,Ödənilib
2257,599,2024-11-23,424.69,Cərimə,Qismən Ödənilib
2258,1830,2023-03-21,723.89,Əsas borc,Gecikib
2259,2120,2025-08-23,404.18,Faiz,Gecikib
2260,1901,2025-10-13,1104.53,Cərimə,Gecikib
2261,334,2024-04-16,136.35,Faiz,Gecikib
2262,953,2024-02-25,511.51,Əsas borc,Ödənilib
2263,335,2025-02-13,288.6,Əsas borc,Qismən Ödənilib
2264,507,2023-10-12,218.02,Cərimə,Ödənilib
2265,557,2025-04-20,609.65,Əsas borc,Gecikib
2266,1932,2024-02-28,421.51,Faiz,Ödənilib
2267,138,2025-03-30,548.83,Əsas borc,Ödənilib
2268,1601,2023-06-08,574.08,Cərimə,Ödənilib
2269,984,2024-07-05,711.03,Faiz,Ödənilib
2270,2082,2025-03-07,436.44,Faiz,Ödənilib
2271,18,2023-04-14,217.8,Cərimə,Qismən Ödənilib
2272,1448,2023-03-23,435.19,Faiz,Qismən Ödənilib
2273,53,2024-05-12,91.2,Cərimə,Gecikib
2274,612,2025-04-26,627.01,Cərimə,Qismən Ödənilib
2275,1677,2025-08-06,433.8,Cərimə,Qismən Ödənilib
2276,1907,2024-01-12,1557.26,Əsas borc,Gecikib
2277,391,2025-08-21,449.13,Əsas borc,Ödənilib
2278,25,2025-09-28,773.28,Faiz,Ödənilib
2279,1928,2025-10-16,472.97,Cərimə,Gecikib
2280,999,2025-05-23,393.81,Əsas borc,Qismən Ödənilib
2281,2745,2025-03-04,982.45,Faiz,Gecikib
2282,2287,2023-10-20,152.25,Faiz,Gecikib
2283,1407,2024-06-06,122.29,Əsas borc,Gecikib
2284,1908,2024-07-13,431.64,Cərimə,Qismən Ödənilib
2285,964,2024-08-03,1923.81,Cərimə,Qismən Ödənilib
2286,952,2025-07-04,607.94,Faiz,Gecikib
2287,1151,2025-06-10,217.62,Faiz,Gecikib
2288,1051,2024-12-27,466.29,Faiz,Ödənilib
2289,1752,2024-11-25,1743.43,Əsas borc,Qismən Ödənilib
2290,735,2025-04-29,845.77,Faiz,Qismən Ödənilib
2291,2822,2025-04-23,1867.74,Cərimə,Qismən Ödənilib
2292,628,2024-10-25,747.58,Cərimə,Qismən Ödənilib
2293,460,2025-05-11,156.31,Faiz,Ödənilib
2294,2249,2025-05-19,1310.44,Cərimə,Ödənilib
2295,2481,2025-09-18,546.81,Cərimə,Ödənilib
2296,604,2025-10-20,277.98,Cərimə,Qismən Ödənilib
2297,2133,2024-01-28,127.99,Faiz,Ödənilib
2298,2820,2025-09-24,1532.2,Faiz,Gecikib
2299,699,2025-08-31,287.24,Faiz,Gecikib
2300,2182,2024-07-29,1498.44,Əsas borc,Ödənilib
2301,663,2025-05-11,730.97,Əsas borc,Gecikib
2302,884,2025-09-13,133.96,Əsas borc,Qismən Ödənilib
2303,2941,2025-07-24,414.3,Cərimə,Ödənilib
2304,411,2025-07-22,692.15,Faiz,Ödənilib
2305,1257,2025-05-03,95.34,Faiz,Qismən Ödənilib
2306,2363,2025-03-27,606.76,Faiz,Qismən Ödənilib
2307,978,2025-01-08,475.05,Cərimə,Ödənilib
2308,1709,2025-06-20,802.53,Cərimə,Ödənilib
2309,2371,2025-10-14,583.33,Cərimə,Qismən Ödənilib
2310,2719,2025-09-09,559.11,Cərimə,Qismən Ödənilib
2311,1697,2024-06-12,493.66,Əsas borc,Qismən Ödənilib
2312,802,2024-09-12,1142.46,Faiz,Ödənilib
2313,2130,2024-08-16,772.52,Cərimə,Qismən Ödənilib
2314,1033,2025-02-20,393.22,Faiz,Qismən Ödənilib
2315,1317,2025-07-14,430.49,Cərimə,Qismən Ödənilib
2316,2377,2025-05-26,484.83,Cərimə,Gecikib
2317,2287,2024-12-21,669.77,Əsas borc,Ödənilib
2318,1238,2025-09-27,917.69,Əsas borc,Gecikib
2319,1560,2025-04-23,203.7,Cərimə,Qismən Ödənilib
2320,1061,2025-07-17,522.78,Faiz,Gecikib
2321,2547,2025-09-25,388.94,Cərimə,Qismən Ödənilib
2322,166,2024-01-07,112.5,Cərimə,Gecikib
2323,2992,2025-04-28,1919.67,Əsas borc,Ödənilib
2324,14,2025-04-09,782.36,Əsas borc,Qismən Ödənilib
2325,1618,2023-03-25,77.5,Faiz,Gecikib
2326,2830,2025-03-29,987.64,Cərimə,Gecikib
2327,611,2024-05-19,826.3,Faiz,Qismən Ödənilib
2328,1955,2025-09-11,685.77,Faiz,Qismən Ödənilib
2329,1988,2025-06-06,670.85,Faiz,Qismən Ödənilib
2330,2067,2025-10-22,1142.18,Əsas borc,Ödənilib
2331,2386,2025-06-23,551.36,Əsas borc,Qismən Ödənilib
2332,2145,2025-04-03,245.66,Əsas borc,Gecikib
2333,2111,2025-01-18,528.55,Faiz,Gecikib
2334,1407,2024-05-10,373.66,Cərimə,Qismən Ödənilib
2335,367,2025-01-04,302.73,Əsas borc,Gecikib
2336,2586,2025-10-02,442.64,Faiz,Gecikib
2337,2484,2025-08-03,290.08,Cərimə,Gecikib
2338,1336,2025-01-27,601.81,Faiz,Qismən Ödənilib
2339,1640,2024-05-19,919.68,Əsas borc,Ödənilib
2340,1042,2025-09-16,285.79,Cərimə,Ödənilib
2341,616,2025-05-12,1501.4,Əsas borc,Ödənilib
2342,2362,2025-02-15,712.94,Faiz,Gecikib
2343,1980,2024-03-02,679.59,Əsas borc,Qismən Ödənilib
2344,2367,2024-10-05,664.76,Cərimə,Qismən Ödənilib
2345,2155,2025-10-03,340.61,Əsas borc,Ödənilib
2346,2383,2025-08-30,321.49,Əsas borc,Ödənilib
2347,369,2025-10-19,698.02,Cərimə,Qismən Ödənilib
2348,2094,2025-08-14,968.85,Əsas borc,Gecikib
2349,309,2024-02-05,193.03,Əsas borc,Qismən Ödənilib
2350,2191,2023-02-24,263.31,Əsas borc,Gecikib
2351,2916,2025-09-26,547.25,Əsas borc,Qismən Ödənilib
2352,2870,2025-08-16,574.4,Əsas borc,Qismən Ödənilib
2353,480,2024-02-29,1513.11,Cərimə,Qismən Ödənilib
2354,217,2025-10-19,932.34,Əsas borc,Ödənilib
2355,1658,2024-10-24,1780.26,Faiz,Qismən Ödənilib
2356,1562,2024-08-14,585.9,Əsas borc,Qismən Ödənilib
2357,963,2025-02-28,578.35,Cərimə,Gecikib
2358,2924,2024-12-11,223.59,Faiz,Gecikib
2359,241,2025-02-02,1245.59,Faiz,Ödənilib
2360,518,2025-03-08,1835.91,Cərimə,Qismən Ödənilib
2361,2556,2025-05-25,249.38,Faiz,Gecikib
2362,895,2025-02-21,466.04,Cərimə,Ödənilib
2363,2602,2025-07-23,427.88,Cərimə,Ödənilib
2364,182,2025-05-27,649.37,Əsas borc,Ödənilib
2365,1251,2025-02-01,1288.91,Cərimə,Qismən Ödənilib
2366,433,2025-09-09,321.58,Faiz,Qismən Ödənilib
2367,675,2025-08-05,288.56,Cərimə,Qismən Ödənilib
2368,1861,2025-05-17,293.98,Cərimə,Gecikib
2369,934,2025-07-02,500.66,Cərimə,Qismən Ödənilib
2370,2769,2024-09-13,179.22,Cərimə,Ödənilib
2371,1424,2023-10-12,172.18,Əsas borc,Gecikib
2372,224,2023-07-27,670.95,Faiz,Gecikib
2373,1805,2023-10-13,859.61,Cərimə,Ödənilib
2374,1708,2024-12-07,587.01,Əsas borc,Qismən Ödənilib
2375,1151,2025-09-12,287.91,Əsas borc,Qismən Ödənilib
2376,73,2025-06-15,179.17,Cərimə,Gecikib
2377,839,2024-05-09,332.7,Əsas borc,Ödənilib
2378,1769,2024-12-29,833.1,Faiz,Gecikib
2379,2647,2025-03-19,484.36,Əsas borc,Qismən Ödənilib
2380,2693,2024-09-20,720.86,Cərimə,Gecikib
2381,2063,2024-03-03,145.67,Əsas borc,Qismən Ödənilib
2382,761,2024-09-24,434.13,Faiz,Ödənilib
2383,1394,2024-07-31,188.03,Cərimə,Gecikib
2384,2686,2024-07-07,488.57,Əsas borc,Qismən Ödənilib
2385,690,2024-03-31,873.19,Faiz,Ödənilib
2386,2241,2025-06-23,804.21,Cərimə,Gecikib
2387,179,2024-03-07,615.41,Faiz,Gecikib
2388,1442,2025-05-25,1817.99,Cərimə,Ödənilib
2389,1815,2025-05-07,349.46,Əsas borc,Gecikib
2390,580,2024-12-25,680.11,Faiz,Qismən Ödənilib
2391,515,2025-02-13,203.74,Əsas borc,Ödənilib
2392,2439,2025-01-17,507.46,Faiz,Gecikib
2393,2326,2025-06-03,823.46,Cərimə,Gecikib
2394,458,2025-10-18,226.15,Əsas borc,Ödənilib
2395,1998,2025-05-15,665.66,Cərimə,Gecikib
2396,1554,2025-01-22,171.22,Faiz,Gecikib
2397,2286,2025-09-24,453.33,Cərimə,Qismən Ödənilib
2398,199,2025-09-12,1148.18,Əsas borc,Gecikib
2399,1857,2025-10-08,331.27,Cərimə,Gecikib
2400,2199,2025-03-29,114.92,Faiz,Gecikib
2401,907,2025-09-12,658.21,Faiz,Qismən Ödənilib
2402,1363,2024-02-11,105.98,Faiz,Qismən Ödənilib
2403,4,2024-09-02,471.36,Cərimə,Qismən Ödənilib
2404,2909,2025-10-06,546.84,Faiz,Qismən Ödənilib
2405,620,2025-01-11,545.6,Cərimə,Ödənilib
2406,1428,2025-05-22,410.97,Əsas borc,Ödənilib
2407,216,2025-07-12,546.14,Əsas borc,Ödənilib
2408,987,2025-09-20,1652.02,Cərimə,Ödənilib
2409,1929,2025-07-26,491.29,Faiz,Qismən Ödənilib
2410,2982,2023-04-02,1218.61,Cərimə,Gecikib
2411,915,2025-08-21,628.03,Cərimə,Gecikib
2412,2271,2024-06-26,392.45,Cərimə,Ödənilib
2413,313,2025-05-17,1108.18,Cərimə,Ödənilib
2414,342,2025-09-06,413.99,Əsas borc,Gecikib
2415,2304,2024-10-23,214.99,Faiz,Qismən Ödənilib
2416,682,2025-09-16,157.47,Əsas borc,Gecikib
2417,282,2025-03-19,802.91,Faiz,Qismən Ödənilib
2418,2453,2024-05-19,860.91,Faiz,Qismən Ödənilib
2419,2580,2024-02-21,843.34,Cərimə,Ödənilib
2420,137,2023-11-09,584.79,Əsas borc,Ödənilib
2421,1555,2024-11-02,624.23,Faiz,Qismən Ödənilib
2422,1704,2025-06-18,461.29,Faiz,Ödənilib
2423,741,2025-10-05,1011.47,Cərimə,Gecikib
2424,479,2024-04-23,525.24,Faiz,Ödənilib
2425,200,2024-06-26,346.21,Əsas borc,Ödənilib
2426,120,2024-01-02,636.43,Əsas borc,Ödənilib
2427,2868,2025-10-16,339.41,Faiz,Qismən Ödənilib
